view,theta_deg,gt_P11,gt_P12,gt_P13,gt_P14,gt_P21,gt_P22,gt_P23,gt_P24,gt_P31,gt_P32,gt_P33,gt_P34,unregularized_P11,unregularized_P12,unregularized_P13,unregularized_P14,unregularized_P21,unregularized_P22,unregularized_P23,unregularized_P24,unregularized_P31,unregularized_P32,unregularized_P33,unregularized_P34,intrinsic001_P11,intrinsic001_P12,intrinsic001_P13,intrinsic001_P14,intrinsic001_P21,intrinsic001_P22,intrinsic001_P23,intrinsic001_P24,intrinsic001_P31,intrinsic001_P32,intrinsic001_P33,intrinsic001_P34
453,72.8623853211009,180.35161685267076,10.829559569036565,1201.2198907767463,151383.67487605673,-147.73784090637452,1197.3583744245605,35.78550625283493,109509.35977337672,-0.9508346382564058,-0.004459395356590233,0.3096669250741247,749.5512509567146,180.4486336688721,10.364133533467253,1203.7046769123501,151645.94871539023,-147.61220884245026,1199.7798723389767,36.17134751997525,109755.23118350202,-0.9509048185406895,-0.00457511875513275,0.3094496637006976,750.9869776742775,181.2978817569085,10.61664388671512,1202.6895730514775,151562.74972983426,-148.17082187943518,1199.0330789173704,36.1018256497586,109631.63261707789,-0.9508557898738235,-0.004648458669989312,0.30959919039852263,750.5397935840124
454,73.26605504587158,172.01356254801368,11.449502121367798,1202.4246294259842,151336.86728888348,-148.80964835173808,1197.2628706314613,34.26496409087223,109549.82003897388,-0.9529566690400367,-0.004972094574493403,0.3030657770314232,749.5086348181427,172.32997654278483,11.277881964538846,1204.8690551161253,151582.2389747236,-148.9373214139955,1199.6604367940088,34.42094144366443,109803.36270695446,-0.9529716661666701,-0.005229243701679068,0.3030142876067549,750.9194563802055,172.94316532611782,10.74713734332434,1203.9325410056426,151557.31853482977,-148.61202062549776,1199.027389948841,34.97036140410585,109642.45399959816,-0.952982901829112,-0.004772803444152712,0.3029864834751687,750.529798699747
455,73.66972477064223,163.6607075421037,12.053596734580415,1203.5727771384202,151289.076929883,-149.8568543675673,1197.1681699775363,32.744739761857396,109590.22520816397,-0.9550343628591582,-0.005479812941661907,0.29644449296339825,749.4672027869857,163.8723240593078,11.448631845386702,1206.0369457036911,151558.9947721293,-149.57525118821275,1199.6070142848598,33.25966911031049,109819.09777440385,-0.9550743369630782,-0.005514665316557474,0.2963150339435771,750.8949936299042,164.6957935168251,11.742378804840511,1205.1116307619654,151488.66360328763,-149.89342463425288,1198.9589205023744,33.107900319221784,109701.88032494948,-0.9550339447111003,-0.005372843965916538,0.2964477980982031,750.4892332062294
456,74.07339449541286,155.29321166896327,12.641607970637688,1204.664209351608,151240.35742695324,-150.87861764903263,1197.0744492627412,31.22523110700348,109630.55609271028,-0.9570675820127543,-0.005981790930729525,0.2898031429048361,749.4269947108495,155.61361344750418,12.055699077618785,1207.120090069583,151515.19972121553,-150.4375118792148,1199.5433080132327,31.71446919720336,109856.1303445853,-0.9570818924472427,-0.005884496362932642,0.28975787107887013,750.8533156516338,156.34891708193163,12.517660642508595,1206.2337210774417,151439.66640476903,-151.09119632458285,1198.8755670463545,31.427233514458752,109745.29291083319,-0.9570595276358232,-0.005979892581765305,0.28982978012310134,750.4542575604202
457,74.47706422018348,146.91123484610935,13.213324114721528,1205.6987974153164,151190.7634212502,-151.87409650404086,1196.9818886946443,29.706835930137593,109670.79339187437,-0.9590561863977443,-0.006477258006578012,0.2831417956800646,749.388049623172,147.54382464611356,13.539712081044106,1208.0904655969246,151416.4389407752,-151.7568068639358,1199.4245719597784,29.371994298038484,109932.88385854609,-0.959001252239671,-0.006425391012475054,0.28332898290340797,750.7525095850533,147.9401879448785,12.924701900173902,1207.3058057023668,151410.7368292586,-151.87698610439426,1198.830341697798,30.040470610225327,109768.87677927413,-0.9590538895613783,-0.006349654971168441,0.28315246564163765,750.4333617733572
458,74.88073394495413,138.51493711247437,13.768557432542654,1206.6764084782908,151140.3505485698,-152.8424488307813,1196.8906717070652,28.189952020090516,109710.91768958325,-0.9610000333827708,-0.006965432878780824,0.27646051903142443,749.3504057263854,138.8672606524519,13.557214847919978,1209.0985946740234,151397.3549394466,-152.51598626095154,1199.3356565145139,28.32793814100388,109943.25105722596,-0.9610075273308397,-0.006878300124219707,0.2764366498872146,750.7339703499651,139.37402973119654,13.447590916613622,1208.327681064615,151359.17776397505,-153.03154533218296,1198.7327109786768,28.55471999552211,109804.5710619328,-0.9610341169162849,-0.007000724334715425,0.2763411224948719,750.3988164774541
459,75.28440366972478,130.10447867168025,14.307144426697626,1207.5969053771264,151089.17542051885,-153.78283209382033,1196.8009847713704,26.674977175011023,109750.909451608,-0.9628989776764441,-0.007445523757053397,0.2697593797547034,749.3141003752542,130.14949098669663,14.783173632683985,1209.9908505859657,151318.89135776454,-154.10044935463273,1199.127691353673,26.166374333254122,110006.40678270807,-0.9629667447945626,-0.007729453537790273,0.2695093764004716,750.6544225803705,131.085657058976,14.581318955671078,1209.2072407319304,151243.60468315336,-155.10837913245345,1198.4847057771285,26.59026719621487,109884.94544340337,-0.9628942708847419,-0.008285541686337279,0.26975168747628864,750.317437051723
460,75.68807339449543,121.68001994096332,14.828946092095505,1208.4601465275346,151037.2956054725,-154.69440329875192,1196.7130172003947,25.16230922863168,109790.74902275157,-0.9647528711900892,-0.007916728609797172,0.2630384438415763,749.2791700603781,121.84007895883187,15.414091887609388,1210.8436612360629,151264.7857861548,-154.8528176276173,1199.0688818258052,24.54134761194559,110050.38255748017,-0.9647961743713062,-0.008052367126728658,0.26287544826808834,750.6085265177246,122.48885335369286,14.541990316078303,1210.107467575233,151229.8185808615,-155.41255733056005,1198.4690405753609,25.539657888310096,109900.30556417379,-0.9647870646995944,-0.008383856557194294,0.26289851794479335,750.3034194451038
461,76.09174311926606,113.24172160606692,15.333848170474113,1209.2659858183224,150984.76960932426,-155.57631896541935,1196.6269609449723,23.65234607851437,109830.41662404935,-0.9665615628950497,-0.00837823542582989,0.2562977766291164,749.2456503918704,113.64186670618189,15.959858511803539,1211.6438194550947,151194.23734145414,-155.25076520006866,1199.0676486330185,22.973636611107295,110099.17046958652,-0.9665596271944592,-0.008114218032500408,0.25631357073598204,750.5669537612957,114.08391889166987,14.949500454711144,1210.9151139187877,151189.40035506978,-155.96135866510312,1198.4218282730928,24.0935735845085,109938.94102594032,-0.9665871481720923,-0.008598956875502705,0.25619395568435027,750.2695019967166
462,76.49541284403671,104.78974468242131,15.821761404025242,1210.0142725083917,150931.65685603133,-156.42773509972218,1196.543010383065,22.145485716295582,109869.89234998115,-0.9683248986746014,-0.008829222479399794,0.24953744295642766,749.2135760832076,104.99791925640905,16.160515884940946,1212.4108246059116,151179.63263639694,-155.9757608009297,1198.9890723854537,21.71734504382277,110117.48636869444,-0.9683590019650911,-0.008535449873387675,0.2494152950575241,750.552999890214,105.56840587649081,15.073365997350475,1211.676102719078,151158.88543986605,-156.43695966440228,1198.3761777922741,22.902519887767905,109962.391111412,-0.9683626153078352,-0.0088214713111394,0.24939131283602525,750.2450139008213
463,76.89908256880736,96.32425058292567,16.292621788144068,1210.7048511270773,150878.01766795947,-157.24780716403114,1196.461362101466,20.642126259949244,109909.15616569621,-0.9700427211705469,-0.009268858598587502,0.24275750732844517,749.1829809352604,96.6520622356264,17.459931088722037,1213.0566766451736,151056.86428453683,-157.2747691168972,1198.8424442550458,19.451796105506922,110205.70311988007,-0.9700523522807534,-0.009200231450833679,0.242721629806303,750.470405748542,96.93428923214687,15.65004435804112,1212.3385427262779,151072.14624107548,-157.4200487746119,1198.230389364105,21.285803338295054,110033.09427251991,-0.9701082659775783,-0.009376561579264949,0.24249130370989871,750.1793326228773
464,77.30275229357798,87.8454011926427,16.746390823315064,1211.337561378153,150823.9132460309,-158.03569004623586,1196.3822146700668,19.142665988078484,109948.18790425282,-0.971714869624563,-0.009696303437204786,0.23595803408693689,749.1538978205062,87.83796679462532,17.199659323190932,1213.7208234774932,151070.46853618496,-157.7846524866431,1198.7780744752047,18.594367954639804,110202.58578152662,-0.9717841730668929,-0.009559988030671759,0.2356780168058719,750.4784535276667,88.43513133632916,15.938154534213098,1212.970654414687,151029.69705996968,-158.22312291855798,1198.1359382135427,19.946606788708518,110060.32370521227,-0.9717781749532761,-0.009859587601258109,0.2356904054407244,750.1503605005624
465,77.70642201834863,79.35335895072485,17.183055766144776,1211.912238047804,150769.40564967913,-158.7905380274528,1196.3057684086582,17.647503376243183,109986.96726387077,-0.973341179714382,-0.01011070775030573,0.22913908758874604,749.1263586674196,79.42048934600803,17.8329302614265,1214.2737259152111,150960.13050427564,-158.86963469892027,1198.6536081581737,16.937334678234382,110274.58214580797,-0.9733944890172427,-0.010210644826062286,0.2289080852287595,750.4230009945737,79.91199775202003,16.342161407740374,1213.5581420535307,150971.98848739374,-159.11842900554748,1198.046543345927,18.487164053280605,110106.2487697921,-0.9734047731783296,-0.010399432349793784,0.22885584842963227,750.1172855669353
466,78.11009174311928,70.84828693990099,17.602629879545404,1212.4287109169231,150714.557776614,-159.51150474842942,1196.2322251462483,16.157037135327567,110025.4738052013,-0.9749214833848943,-0.010511213673431597,0.2223007323913011,749.1003944450573,70.95163161009394,18.043663526253415,1214.7967866833467,150933.31669374811,-159.1914717083608,1198.6343106483278,15.633524375424342,110295.40931460612,-0.9749675067957085,-0.010335136492124242,0.22210705897438118,750.4009607916247,71.50608506552624,16.610776159907775,1214.0951606587998,150948.14951319862,-159.34957174566583,1198.0532912575593,17.126315306210838,110117.98727294483,-0.9749660056816969,-0.01043497724453501,0.22210898004129234,750.1031159370326
467,78.51376146788994,62.330348983826596,18.00515268207337,1212.8868046780256,150659.433342401,-160.19774317467994,1196.161787972869,14.671666251941625,110063.68694861165,-0.976455608674271,-0.010896955005717216,0.21544303344541532,749.0760351478248,62.22963111391306,18.041073308537637,1215.2540595134794,150892.67574811642,-159.86377363463674,1198.5412905298083,14.522631064295524,110320.2215817018,-0.9765324247200434,-0.010795232185652048,0.21509971276701073,750.3854562726286,63.03739425081055,17.110590520071764,1214.5448247462855,150886.26918343065,-160.2331414828242,1197.9458270502912,15.561781592418338,110154.67869078841,-0.9764839821967933,-0.01098014885294335,0.2153101689290582,750.0656138444114
468,78.91743119266056,53.79974673171912,18.390749894086238,1213.286333686289,150604.09364678155,-160.84852941366594,1196.0946421404994,13.191742273830354,110101.58863685858,-0.9779433713837639,-0.011267148819580781,0.20856608958321868,749.053304843236,53.52093956751006,17.84786756195814,1215.6511033901063,150877.2783357825,-160.25280585903008,1198.479471084093,13.579098891785277,110320.61866905278,-0.9780453075396774,-0.011073331350157489,0.2080979522542864,750.3842795253449,54.34431840671019,17.218112252161095,1214.9557741363196,150844.77626022408,-161.10375586536347,1197.8377309372343,14.342928943979203,110171.42183007265,-0.9779920075437667,-0.011593181525957756,0.20832002141565545,750.0465006355028
469,79.32110091743118,45.2569114126593,18.759933716670243,1213.6270777432371,150548.58055356628,-161.46390344060165,1196.0308560599858,11.717322491331835,110139.17714162513,-0.9793845346408496,-0.011621572500018579,0.2016702069194985,749.0321963147643,44.789525934530715,18.237629338508388,1215.966584619138,150812.84721960637,-161.0971578478879,1198.3572073895925,12.072276690229469,110360.13116033655,-0.9795097756778975,-0.011616083401424056,0.2010613487417359,750.3464695140394,45.68341362545384,17.711621486524805,1215.2550841803309,150765.74421272834,-162.1577712011952,1197.6656054935243,12.744742271436046,110217.65562939468,-0.9794413490436218,-0.012300016229769742,0.201353801514542,749.9937623173101
470,79.72477064220183,36.70236361495745,19.1133550787549,1213.908807779052,150492.9278740882,-162.04419667290242,1195.9704501908802,10.248352602849982,110176.45694106577,-0.9807788442955189,-0.011960225363012809,0.19475577421892365,749.012690346003,36.33224298760531,18.55290316623572,1216.2310159859298,150778.1328004526,-161.46013566408473,1198.312437814242,10.648494167861298,110378.7364594568,-0.9808837262391551,-0.011795952304000936,0.19423689430288998,750.3211280546896,37.33863706013855,18.402161938028815,1215.5247397265082,150696.6355981292,-162.78258734340895,1197.5952969652155,10.967109314339867,110257.09007209343,-0.9807956487596515,-0.012634959581725877,0.19462850040654975,749.9571893387331
471,80.12844036697251,28.136626707079348,19.451659334576178,1214.1312993018973,150437.16872857805,-162.5897414026029,1195.9134407429242,8.784778856617686,110213.43247663563,-0.9821260490134087,-0.012283116373593183,0.18782318520742905,748.9947674042274,27.767392577667056,18.926349882858215,1216.4233549418063,150703.61174712607,-162.09466653152964,1198.217912206855,9.156235843360292,110417.89653985141,-0.9822244376443426,-0.01219252948530233,0.18731389782662913,750.2814891960354,28.629349462836192,18.26215979912522,1215.7444148288428,150685.4724761863,-163.0914804733947,1197.544219066284,9.944256074761357,110269.20585176321,-0.982162023035916,-0.012850411554054204,0.18759698139599246,749.9410585837838
472,80.53211009174314,19.560226684175703,19.77548580094827,1214.2943325428093,150381.33555993123,-163.10087024072146,1195.8598398621916,7.326548265041906,110250.10814215353,-0.9834259004146209,-0.012590263686722721,0.1808728383533336,748.9784076720994,19.581083902496726,19.36302628455616,1216.5813399684832,150675.09935172534,-162.26471393720126,1198.2150081824439,7.636075465540401,110436.74265347885,-0.983464294814681,-0.01221358787977025,0.18068981458777753,750.2520252867201,19.96420248600405,18.717221843552785,1215.8840091551683,150612.2001461668,-163.69285259741642,1197.4498054182006,8.341853930472407,110311.39625574282,-0.9834686323203389,-0.013224497175920802,0.18059502184835047,749.9075779416404
473,80.93577981651376,10.973692181559318,20.085467576126508,1214.3976925730015,150325.46013291026,-163.57791613521098,1195.8096557297927,5.873608597171648,110286.48828519521,-0.9846781531742033,-0.012881694605778609,0.1739051368002793,748.9635910564431,10.99446118988161,19.70970749374015,1216.6650534829612,150623.6892852597,-162.79475595783694,1198.1386860758785,6.153560711362503,110467.11849680595,-0.984712314356037,-0.012551299445083128,0.17373578456327635,750.2215665091508,11.444336150759614,19.13755071062282,1215.9625470729306,150544.89343033056,-164.1839782792148,1197.3687967264452,6.78501141793928,110348.35361878767,-0.984705049267619,-0.01352410136777821,0.17370395686066006,749.8794695400439
474,81.33944954128441,2.377554484151486,20.38223136000099,1214.4411694187036,150269.573533482,-164.02121238919614,1195.7628926597881,4.425908370469683,110322.57720848934,-0.9858825651228112,-0.013157445537890803,0.166920488298421,748.9502971970409,2.783462548982966,20.294651210629773,1216.7135117161777,150560.28257895663,-162.89549399154728,1198.1518660445263,4.478603402568583,110509.18066293593,-0.9858664361235576,-0.012504537700222359,0.16706587521675081,750.1798161919555,2.6936339549834223,19.495294004804318,1215.9826307050366,150464.51125570203,-164.5718946351041,1197.3007464819098,5.251857605061097,110392.5983568394,-0.9859264802734529,-0.013755010972840183,0.16661265008617332,749.8511134791839
