view,theta_deg,gt_f_mm,gt_cu_mm,gt_cv_mm,gt_source_x_mm,gt_source_y_mm,gt_source_z_mm,gt_camera_euler_x_deg,gt_camera_euler_y_deg,gt_camera_euler_z_deg,unregularized_f_mm,unregularized_cu_mm,unregularized_cv_mm,unregularized_source_x_mm,unregularized_source_y_mm,unregularized_source_z_mm,unregularized_camera_euler_x_deg,unregularized_camera_euler_y_deg,unregularized_camera_euler_z_deg,intrinsic001_f_mm,intrinsic001_cu_mm,intrinsic001_cv_mm,intrinsic001_source_x_mm,intrinsic001_source_y_mm,intrinsic001_source_z_mm,intrinsic001_camera_euler_x_deg,intrinsic001_camera_euler_y_deg,intrinsic001_camera_euler_z_deg
469,79.32110091743118,1198.0010720929827,200.21048483863154,146.59852547787767,733.4964042805065,-151.5311484725972,8.419142981359158,-90.66598522402005,-1.0085474997614918,78.37628095206817,1200.3138263788085,200.4002532041143,146.30329191391743,734.9047232251612,-151.22034475584582,8.225014063027777,-90.66566523793065,-0.9817215111679738,78.41158147189653,1199.7298649552354,199.73415350761255,146.65892210347502,734.4157730354452,-151.80039408278174,9.024410579002705,-90.7048563978746,-0.9632303061128183,78.39482188450746
470,79.72477064220183,1198.0028556275943,200.1902478868028,146.62136967149476,734.5313503328123,-146.31854166087567,8.653733593752829,-90.68539724274129,-1.0286830595963512,78.78103474739174,1200.3040530567403,200.38038025479727,146.30671358368687,735.9160173878499,-146.08277799280967,8.343337546488565,-90.67597660573908,-0.9984907220492923,78.8108422420175,1199.7267238756688,199.7216739685289,146.65939722747765,735.4101962646943,-146.7068914840581,9.238375416726196,-90.72405927353951,-0.9994039533320758,78.78869969488484
471,80.12844036697251,1198.0054562985058,200.1693668792616,146.64406151465343,735.5320895753811,-141.09283829564507,8.876904282325471,-90.70390616569671,-1.0479429070071529,79.186272834277,1200.281407976725,200.34842838305056,146.31912567991924,736.8927952466759,-140.84585064107148,8.611215953340164,-90.69870853661402,-1.0201143221406928,79.21556015064066,1199.7087045493283,199.71664631502244,146.65883475434572,736.4253001985934,-141.42798659526747,9.387446869641247,-90.73640560967769,-0.9947837518241298,79.19930221814543
472,80.53211009174314,1198.0088632105678,200.14785040341803,146.66660303869355,736.4984186604815,-135.8543311162617,9.088663925261498,-90.72151299558183,-1.0663577816956684,79.59198881232983,1200.2900033075298,200.3300678548344,146.32680922430643,737.7977336354766,-135.863284557259,8.612192103924421,-90.6999199970225,-1.0411457749390793,79.60199116986284,1199.684311275279,199.70090643674985,146.65761158736547,737.3865352826451,-136.1262608398734,9.628006538111189,-90.75785007933898,-1.0200993607711544,79.60815279547539
473,80.93577981651376,1198.0130654686295,200.12570704668155,146.6889962749542,737.4301366473918,-130.60331627859028,9.289028124984496,-90.7382192608567,-1.0839582214592343,79.99817630149893,1200.2756215403758,200.30449385346805,146.33689717663736,738.7105399556184,-130.6191062694365,8.842762780612562,-90.71927867935165,-1.0609245638425127,80.00742529255879,1199.660816940575,199.68939205202423,146.65803876948567,738.2992743921121,-130.91040317597592,9.81885198945012,-90.77502598231891,-1.043048381202458,80.00993956926919
474,81.33944954128441,1198.01805217754,200.1029453964611,146.71124325477504,738.3270450746986,-125.34009330638084,9.478019180964925,-90.75402701335916,-1.1007745527676964,80.40482894096561,1200.2924358217053,200.2734101884844,146.3590867396865,739.5419528660015,-125.58172598856622,8.781275663069247,-90.71660519856918,-1.088371042604311,80.39558671013422,1199.6378908545391,199.6742055331861,146.66192983732776,739.2014540628014,-125.53609786386329,9.9544606487521,-90.78826443194409,-1.0623498983520574,80.42277026949397
475,81.74311926605506,1198.02381244215,200.07957404016773,146.7333460094957,739.1889480326865,-120.0649650413439,9.655666060036982,-90.76893882570913,-1.1168368813733696,80.8119403879832,1200.2671015001015,200.23727395808942,146.36560613200797,740.3638558618585,-120.38680064036868,9.046843834599954,-90.73930991614829,-1.1136493813373955,80.79546652839655,1199.604865327436,199.65977242060015,146.66254055211897,740.0451447529329,-120.25991042624779,10.122739558122214,-90.80437653990984,-1.0863532412904935,80.82791689731837
476,82.14678899082571,1198.030335367305,200.05560156520914,146.755306570455,740.0156522357477,-114.77823759195205,9.822004364223927,-90.78295778850479,-1.1321750829577648,81.21950431667219,1200.2730490466033,200.2306161216782,146.36818913535944,741.199771058725,-115.10674397061018,9.059740133521329,-90.74034394974623,-1.1000187811365991,81.2031888473151,1199.5821823445926,199.64964689046923,146.6626329545857,740.8626589960847,-114.97086910473219,10.548585392199865,-90.8384327018147,-1.0938320164958786,81.2355670936322
477,82.55045871559633,1198.0376100578578,200.03103655899508,146.7771269689929,740.8069670947815,-109.48022028099892,9.977076296074118,-90.79608750731285,-1.1468187938184657,81.62751441677815,1200.2470429959812,200.18455977904796,146.3808674829728,741.9324061020483,-109.92942848471925,9.348201222696904,-90.76546120592417,-1.1378773655666907,81.60053470846272,1199.565792792429,199.63666032068866,146.66375449216207,741.6375911399277,-109.7039192271779,10.5648680669065,-90.84253317802077,-1.1195908825661023,81.63860465535714
478,82.95412844036699,1198.0456256186549,200.00588760893464,146.79880923644862,741.5627047895056,-104.17122559194422,10.120930621503666,-90.80833209945375,-1.160797401600536,82.03596439239789,1200.23116528212,200.1758191385572,146.38220938766892,742.647721023817,-104.82719886237957,9.52724359402502,-90.78016320575233,-1.161386173240082,81.99385356808409,1199.5305312453174,199.62254529983355,146.6657987132564,742.3807469612628,-104.33836498046637,10.643103020380504,-90.85167025327425,-1.1337440229699924,82.0496797476566
479,83.35779816513764,1198.0543711545492,199.98016330243922,146.82035540416172,742.2826803406472,-98.85156911407924,10.253622630152366,-90.81969619058435,-1.174140036075632,82.44484796068038,1200.154867864636,200.16335700117742,146.3748345077081,743.4042791745616,-99.16140402497003,10.12270711467305,-90.82734477114928,-1.1608767954489727,82.42852177020066,1199.5089213164747,199.6094628589049,146.66836363919208,743.0818922802888,-99.02887078747288,10.83151380996067,-90.86859438963658,-1.1527382837369693,82.45586609798274
480,83.76146788990826,1198.0638357703897,199.95387222691807,146.84176750347174,742.9667116819409,-93.52156948654054,10.375214093253117,-90.83018491107879,-1.1868755599729983,82.85415885050884,1200.1272623909852,200.141567190959,146.37461478283015,744.041716443639,-93.99197518874772,10.33320901448181,-90.84468708919643,-1.1831727200975037,82.82567513795968,1199.5172933869342,199.6115166653397,146.66721317966054,743.7553433508721,-93.84136536306494,10.896418783692312,-90.87296679188114,-1.1449368651267573,82.85606262504415
481,84.16513761467888,1198.0740085710222,199.9270229697786,146.86304756571784,743.6146197318958,-88.18154834120166,10.48577321901902,-90.83980389221014,-1.199032559865678,83.26389080116958,1200.1208087957418,200.11203151400264,146.40654709547064,744.688964551961,-88.45629023991721,9.934946952095082,-90.81620519554717,-1.192848564266523,83.24672993003449,1199.5168211382006,199.60280664318634,146.67133285189396,744.4068527253116,-88.39674213577997,11.09349601780313,-90.88935288329697,-1.1514149242965284,83.27288617821982
482,84.56880733944956,1198.0848786612996,199.89962411843206,146.88419762223978,744.2262284652751,-82.8318302444758,10.585374605555607,-90.84855926213437,-1.2106393371156887,83.67403756101363,1200.0978239996944,200.09211540727415,146.403465356175,745.2684726171542,-83.25622347993269,10.437329846022083,-90.85552837462139,-1.2015131218915187,83.64733668312617,1199.4860900031695,199.58980495142328,146.67290381254716,744.9904427797912,-83.12555397382633,11.075264262844325,-90.89082267395746,-1.1679958406454378,83.67522672814168
483,84.97247706422021,1198.0964351460675,199.8716842602862,146.90521970437652,744.8013649842184,-77.4727426380683,10.674099191300103,-90.8564576416781,-1.2217238988820098,84.08459288611643,1200.0919051846845,200.05465670607737,146.42111532372965,745.8233727556865,-77.92641015484278,10.475475352728353,-90.86010230876019,-1.2052811080480028,84.0541173757024,1199.4640655327896,199.57650800634067,146.67646755607845,745.5323762099292,-77.83918381391675,11.292113851656028,-90.91030996484383,-1.1945881315788998,84.0776981798001
484,85.37614678899084,1198.1086671301791,199.84321198275256,146.92611584346807,745.3398595889851,-72.10461577869447,10.7520342030013,-90.86350613993258,-1.2323139491949793,84.495550538942,1200.0159031622316,200.00444909618818,146.4455073279925,746.3467881361468,-72.29573650901655,10.43229906905005,-90.85954947442855,-1.2270168539841426,84.48209079987029,1199.454652486571,199.56848238489425,146.67718138237592,746.0618498071937,-72.50695315703966,11.488254654866605,-90.92618634101765,-1.1921990072199689,84.48593135283566
485,85.77981651376146,1198.1215637184832,199.81421587324078,146.94688807085365,745.8415458482294,-66.7277826768146,10.81927310124133,-90.86971234965556,-1.2424368801003955,84.90690428701593,1199.984357118747,200.00444670835873,146.44226446178246,746.8619326865427,-66.7772576772267,10.51794265872252,-90.86607880345531,-1.2125222431765332,84.90495763123164,1199.4404316400205,199.55910882868992,146.67861765624795,746.5497597286051,-67.12449346951709,11.751469045467903,-90.94819519145078,-1.2029998667131503,84.89666108638752
486,86.18348623853211,1198.1351140158254,199.7847045191579,146.96753841787245,746.3062606687827,-61.34257903440751,10.875915523515667,-90.87508434248286,-1.2521197628776362,85.31864790161326,1199.972754402485,199.94267754903194,146.47724254121746,747.2723762074588,-61.49039213167815,10.389076664592851,-90.8594749567818,-1.2532270532632712,85.30570056771849,1199.4267451833803,199.5467582862745,146.6809050324701,746.9992611226044,-61.72058300161441,11.759444391981226,-90.9512165154147,-1.218157208181454,85.30784291294611
487,86.58715596330276,1198.149307127059,199.7546865079155,146.9880689158644,746.7338443648813,-55.94934318181493,10.92206722487943,-90.8796306639522,-1.2613893393344544,85.73077515646571,1199.9214220527087,199.94968653487697,146.47299979647485,747.6878365237612,-56.125364006823816,10.781059725176414,-90.88901301834777,-1.243527502594471,85.71842416115248,1199.4140301491652,199.54315012345572,146.6822399252346,747.4077122312736,-56.41214419617166,11.847203566515525,-90.95848274524712,-1.2103192680172292,85.71462443808025
488,86.99082568807341,1198.1641321570314,199.72417042692285,147.00848159616845,747.1241407267755,-50.54841601369903,10.957840016170248,-90.88336032834066,-1.270272013183009,86.14327982649304,1199.862813586457,199.89339383440455,146.498678929602,748.0644232350099,-50.422236824426044,10.67201418106445,-90.88310798246427,-1.2448814564971757,86.15001263899602,1199.414954421722,199.53304405856574,146.68171897827418,747.8016870882459,-50.85723797558212,11.89052818753229,-90.96329081704235,-1.2150994136051554,86.13720098848542
489,87.39449541284404,1198.1795782105935,199.69316486358846,147.02877849012444,747.4769970886904,-45.14014092413635,10.983351699825707,-90.88628281331822,-1.2787938414999063,86.55615568656442,1199.928880152405,199.9058533657615,146.5024820064165,748.4022266471377,-45.359756102786854,10.683971785856759,-90.88393945676805,-1.2482402956431158,86.53839090493227,1199.3795620426154,199.50597210421688,146.6823404127668,748.1318778112685,-45.33049345663445,11.655138049239719,-90.9505045196913,-1.2560620160375262,86.55352841420492
490,87.79816513761469,1198.1956343925908,199.66167840532233,147.04896162907144,747.7922643960662,-39.72486374088594,10.998726003305787,-90.88840805441956,-1.2869805262743745,86.96939651029238,1199.8554803026145,199.85501602137833,146.53391683637585,748.6872664373468,-39.71943992975637,10.70542436565462,-90.88818157343131,-1.2672558165247538,86.96582634705601,1199.372103762661,199.49783109620665,146.683665781003,748.4388199333023,-39.77903578546087,11.686429682902386,-90.95384480456251,-1.2484887801955589,86.97714941819928
491,88.20183486238534,1198.2122898078785,199.6297196395342,147.06903304434923,748.0697972720446,-34.30293265887279,11.004092510138353,-90.88974643933642,-1.2948574060473101,87.38299606886497,1199.80218153213,199.83645345543005,146.5457707588792,748.9389352039884,-34.239205221895254,10.863432960947346,-90.9013409066033,-1.276103606464281,87.38381398809946,1199.3564912480956,199.48298487704915,146.6864364339736,748.6983416724837,-34.35941972532756,11.5260472288841,-90.94458669967608,-1.2670106455129042,87.38769349362919
492,88.60550458715596,1198.2295335613012,199.59729715363278,147.08899476729704,748.3094540831307,-28.874698172904566,10.999586588603734,-90.890308802032,-1.3024494476460462,87.79694812991968,1199.7588210958615,199.81714120890092,146.5491924729709,749.1777560491981,-28.51554727186616,10.877563519319418,-90.90355529947479,-1.2702758280669053,87.81864383584603,1199.35972654764,199.47845798217008,146.68676010234734,748.9278530250691,-28.939438599333005,11.625271461998981,-90.95253014300731,-1.260514123215879,87.80141191862771
493,89.00917431192661,1198.2473547577106,199.56441953503008,147.10884882925453,748.5110970040032,-23.440513009669644,10.985349318077459,-90.89010641668061,-1.3097812380165619,88.21124645646336,1199.7163705206385,199.77783537976302,146.58062333730783,749.3485034792205,-22.95687349287689,10.692070320485346,-90.89128062495851,-1.2861862135494553,88.23900473411527,1199.362090887426,199.46219339755362,146.68829729336517,749.1257917927335,-23.265196049756973,11.64885741216044,-90.95668083638552,-1.2706978099160164,88.23112742092543
494,89.41284403669727,1198.2657425019556,199.53109537113232,147.12859726156094,748.6745920814018,-18.000732059050115,10.961527413049476,-90.88915099143426,-1.3168769761582435,88.62588480584097,1199.695842849092,199.7509365810904,146.60474932656186,749.5005553869377,-17.29533536461763,10.46692140465141,-90.87538165427338,-1.2869770838269048,88.6675242161303,1199.3443887900714,199.45357856820397,146.6878876335151,749.2666171933708,-17.485335991590716,11.959924829155048,-90.98098112330389,-1.2543121579435088,88.67265227041744
495,89.81651376146792,1198.2846858988833,199.4973332493496,147.1482420955556,748.7998092970587,-12.555712304768731,10.928273144841844,-90.88745466201887,-1.3237604651633759,89.04085692875732,1199.684479511428,199.73702739591073,146.61984870414292,749.6018361871735,-11.914846599136164,10.464541556728097,-90.87595255207304,-1.2921241718463594,89.077199541094,1199.3589868718575,199.44221861467372,146.69008074008576,749.3907895164295,-12.265249493314434,11.61096255759761,-90.95690160830411,-1.2793920098682279,89.06694379148645
496,90.22018348623854,1198.3041740533463,199.4631417570938,147.16778536257823,748.8866226296225,-7.105812754424802,10.8857442610471,-90.885029985162,-1.3304551043654733,89.45615656835463,1199.6311534517738,199.703984351092,146.64945317901052,749.6583082837399,-6.277543779918966,10.371603703056168,-90.87047838294566,-1.3023229329587624,89.5039905867141,1199.3626361299207,199.43154577771227,146.69178850926338,749.4649625986748,-6.6190389764118285,11.612950692298208,-90.95844480220306,-1.281352325467292,89.49581918561056
497,90.62385321100916,1198.3241960701928,199.42852948177142,147.18722909396843,748.9349101155129,-1.6513943689420945,10.83410390270755,-90.8818899318552,-1.3369838815997692,89.87177745934886,1199.6122529072466,199.70407594059293,146.64441274424237,749.686889482502,-0.8307566612108224,10.46110425005636,-90.8775480295402,-1.2986900980265592,89.91974435208927,1199.3711658572993,199.41454287489518,146.6949191068044,749.5106750520702,-1.1642794586219647,11.267263394905076,-90.93549391924347,-1.3117686581348285,89.90732738993374
498,91.02752293577981,1198.3447410542724,199.3935050107947,147.20657532106526,748.9445539086851,3.8071800085424323,10.773520519264082,-90.87804788045294,-1.3433693655787757,90.28771332722738,1199.5640643417532,199.68784492659427,146.6562197669736,749.6660029264789,4.696055468991911,10.556561938843444,-90.88580071745454,-1.3036441740724982,90.34038407379116,1199.3683924469315,199.4129063794743,146.69262316322633,749.5017477819619,4.154469597915399,11.343382008659233,-90.94200376992231,-1.3112450692851718,90.31295277404777
